timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-26T17:24:30,Tucano,d0d1eb12-d401-4225-81d4-6c22a09be81c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,89717.879151998,33.093706641705,0.000368864121115,112.5,500.73506301754776,1462.5000000000002,2.80368003828662,47.65519388245783,36.41264896074888,86.87152288149363,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-09-27T01:42:29,Tucano,d0d1eb12-d401-4225-81d4-6c22a09be81c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,119597.386373876,44.11532639780247,0.0003688653049648,112.5,370.685042405454,1462.5000000000002,3.737413441832485,63.526588574007874,48.53945354998832,115.80345556582876,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-09-27T10:00:32,Tucano,d0d1eb12-d401-4225-81d4-6c22a09be81c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,149480.036749109,55.14343438788298,0.0003689016646446,112.5,349.42218779408483,1462.5000000000002,4.671245140231079,79.41366540060373,60.667509429982566,144.75241997081764,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-09-27T18:19:00,Tucano,d0d1eb12-d401-4225-81d4-6c22a09be81c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,179387.78618820198,66.18189918659385,0.0003689320248211,112.5,371.2878263258653,1462.5000000000002,5.605861076191481,95.31695374239058,72.80575634979652,173.72857116837866,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-09-30T19:27:34,Tucano,e33bbfd9-f974-40bf-b653-1cd4a8996606,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29952.253928788006,11.079282569999618,0.000369898125074,112.5,362.0538629340707,1462.5000000000002,0.9360067053530592,15.991498872911087,12.155792938600564,29.08329851686473,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-01T03:44:55,Tucano,e33bbfd9-f974-40bf-b653-1cd4a8996606,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,59793.12671605899,22.141174493532727,0.0003702963151379,112.5,367.2422246705474,1462.5000000000002,1.8685327449780609,31.98631662542172,24.26609693103796,58.12094630143779,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-01T12:02:23,Tucano,e33bbfd9-f974-40bf-b653-1cd4a8996606,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,89641.19936444797,33.206372961028386,0.0003704365090656,112.5,364.02513055721744,1462.5000000000002,2.801283724332273,47.98647569609429,36.37951439773451,87.16727381816088,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-01T20:19:45,Tucano,e33bbfd9-f974-40bf-b653-1cd4a8996606,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,119483.00097405596,44.26706956372015,0.0003704884310139,112.5,318.30948427132296,1462.5000000000002,3.733838736233224,63.97746734248848,48.49047778719274,116.20178386591456,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-02T04:37:13,Tucano,e33bbfd9-f974-40bf-b653-1cd4a8996606,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,149331.07315726497,55.33055100477402,0.000370522690522,112.5,363.0043187400581,1462.5000000000002,4.666589754307461,79.9731910326683,60.603823373081184,145.2436041600578,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-02T12:54:30,Tucano,e33bbfd9-f974-40bf-b653-1cd4a8996606,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,179167.71770775097,66.38949684971867,0.0003705438552162,112.5,365.54492819492816,1462.5000000000002,5.598983685870858,95.96176199629268,72.71277275783743,174.27351844000174,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-02T21:11:51,Tucano,e33bbfd9-f974-40bf-b653-1cd4a8996606,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,209009.221976839,77.45298949949817,0.0003705721152728,112.5,421.2136483790716,1462.5000000000002,6.531529520940806,111.9541550040854,84.82968363220587,203.31536815723368,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-03T21:31:12,Tucano,4485a18d-015d-4e27-bbae-8b8ba740ac9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30039.09031306603,11.096627750355688,0.0003694062514778,112.5,360.2222364580172,1462.5000000000002,0.9387203120219342,15.99908946926135,12.191020118587256,29.12882989987055,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-04T19:34:43,Tucano,6d3a2cd2-0d9a-4b75-9685-e32780873898,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30083.95232050703,11.106984328788087,0.0003691996387461,112.5,363.9859695577902,1462.5000000000002,0.9401222668691313,16.00685049685905,12.209043324441108,29.15601608816928,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-05T03:52:40,Tucano,6d3a2cd2-0d9a-4b75-9685-e32780873898,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,59961.56248663704,22.17611613741426,0.000369838863728,112.5,362.6190331887423,1462.5000000000002,1.8737963576570489,32.004483419121804,24.33438891311292,58.21266868989174,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-05T12:10:30,Tucano,6d3a2cd2-0d9a-4b75-9685-e32780873898,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,89831.15093581099,33.24303349934786,0.0003700613111714,112.5,364.5027370393424,1462.5000000000002,2.8072198063624825,47.999775890345525,36.45651263600751,87.2635083327152,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-05T20:28:22,Tucano,6d3a2cd2-0d9a-4b75-9685-e32780873898,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,119703.231284642,44.31106666002838,0.0003701743569032,112.5,375.4529580803247,1462.5000000000002,3.740721104533505,63.996787689611416,48.57976817141112,116.31727696555552,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-06T04:46:23,Tucano,6d3a2cd2-0d9a-4b75-9685-e32780873898,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,149583.89286723197,55.383875083600365,0.0003702529331333,112.5,369.31832198227113,1462.5000000000002,4.674490477087919,80.00263036149751,60.7064599032453,145.3835807418306,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-06T13:44:12,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8063.726554630906,2.9290417119933805,0.0003632367357882,112.5,358.278456969125,1462.5000000000002,0.2519911323443046,4.164112729620854,3.272678686908401,7.6887825488735535,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-06T15:54:06,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15858.102885812988,5.804637728420841,0.000366036074442,112.5,353.65436996694746,1462.5000000000002,0.495565074631373,8.305709801506964,6.435994393899312,15.237269270037643,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-06T18:04:04,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23656.13556396693,8.679690735688089,0.00036691076242,112.5,371.8708156501618,1462.5000000000002,0.7392532863272944,12.444379922718184,9.600697374201935,22.78433058324737,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-06T20:13:55,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,31447.03520645492,11.54907769889684,0.0003672548977375,112.5,358.37925659179496,1462.5000000000002,0.9827185897956456,16.571177250542306,12.762622597506576,30.316518437844444,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-06T22:23:52,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39244.07327440591,14.423332609625533,0.0003675289389246,112.5,355.956813149667,1462.5000000000002,1.2263757115632568,20.70809302923894,15.927015993744572,37.861484734546615,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T00:33:47,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47039.214755943976,17.297847450974164,0.0003677324874728,112.5,362.5492984708593,1462.5000000000002,1.4699735962408098,24.846526531927537,19.09063322522245,45.40713335339064,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T02:43:41,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54833.00493623596,20.1704790189552,0.0003678528842694,112.5,359.3252117565576,1462.5000000000002,1.7135292306579284,28.98060288363041,22.25370623445888,52.94783834874709,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T04:53:38,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,62629.877698686905,23.04691276521978,0.0003679859136257,112.5,356.06838304417977,1462.5000000000002,1.9571812197879888,33.123303825288524,25.418039079401304,60.4985241244777,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T07:03:33,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70424.82770242589,25.92270229493831,0.0003680903900038,112.5,360.7841605458688,1462.5000000000002,2.200773090435729,37.26514659264896,28.581599138121103,68.0475188212057,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T09:13:31,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,78223.48465389595,28.79880066014992,0.0003681605439539,112.5,359.31124934267586,1462.5000000000002,2.444480765468509,41.406223177452034,31.74662027324916,75.5973242161699,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T11:23:25,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86017.387422223,31.67418047301064,0.0003682299756156,112.5,356.2047241761411,1462.5000000000002,2.6880399601020546,45.547477652675184,34.909725786646696,83.14524339942416,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T13:33:16,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,93807.85202209793,34.54283124871344,0.0003682296364762,112.5,356.97311077412684,1462.5000000000002,2.93149167233136,49.67264104169215,38.07136603571634,90.67549874973996,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T15:43:13,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,101605.09629521788,37.41839266976038,0.0003682727937291,112.5,359.23985260909274,1462.5000000000002,3.1751552474386613,53.812852664414365,41.23588674560949,98.2238946574626,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T17:53:08,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,109399.91641805286,40.29309430352869,0.0003683101013492,112.5,370.1335382514292,1462.5000000000002,3.4187430828427825,57.9519285901169,44.399361936513415,105.77003360947288,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T20:03:05,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,117197.21042923104,43.16922487313743,0.0003683468635049,112.5,359.8911433188251,1462.5000000000002,3.6624082211929982,62.09373298161329,47.56378233870156,113.31992354150788,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-07T22:13:03,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,124995.43018492789,46.045089378967766,0.0003683741822468,112.5,357.612186665655,1462.5000000000002,3.906102273628936,66.23434455937775,50.728668218752745,120.86911505175948,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-08T00:22:58,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,132790.30827221286,48.91732400673838,0.0003683802277682,112.5,357.0192002189395,1462.5000000000002,4.149691891023188,70.36695086629341,53.89213531523417,128.4087780725512,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-08T02:32:52,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,140583.70203066,51.79122771181152,0.0003684013649072,112.5,357.10308750623057,1462.5000000000002,4.393235134180119,74.50449495077049,57.05509236369533,135.95282244864552,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
2024-10-08T04:42:47,Tucano,f9fc83cf-63bd-44e0-a4a5-fa4fc70a0618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,148379.44656637905,54.662434227246365,0.0003683962670853,112.5,357.8906864745137,1462.5000000000002,4.636851877491528,78.63398463185958,60.21895014833809,143.4897866576883,Germany,DEU,north rhine-westphalia,,,Linux-5.14.0-284.30.1.el9_2.x86_64-x86_64-with-glibc2.34,3.11.3,2.7.1,512,AMD EPYC 7713 64-Core Processor,4,4 x NVIDIA A100-SXM4-80GB,7.0932,50.7263,3900,machine,N,1.0
