batch-16-acum-1,batch-16-acum-2,batch-4-acum-1,batch-32-acum-1,batch-4-acum-4,batch-8-acum-1,batch-2-acum-1,batch-2-acum-8
2.680479,3.209575,3.034445,2.669057,3.384125,2.797529,3.2908,3.386505
2.780192,3.166923,2.94995,2.632762,3.453272,2.934304,3.326355,3.45532
2.746473,3.190318,3.047992,2.638882,3.43695,2.804955,3.001869,3.437866
2.71336,3.126537,3.071676,2.590503,3.417024,2.824293,3.252545,3.418431
2.705866,3.198464,2.953979,2.650053,3.381635,2.884856,2.966845,3.38622
2.642004,3.187762,3.010077,2.646654,3.368641,2.732024,3.030834,3.368533
2.72851,3.163575,2.925144,2.624049,3.41897,2.867511,3.200449,3.423554
2.673584,3.172615,3.006752,2.633776,3.360585,2.853359,2.995028,3.363829
2.680396,3.160644,2.919385,2.628844,3.379564,2.767719,3.176795,3.380613
2.75264,3.139824,3.159675,2.610145,3.449655,2.932338,3.040357,3.453382
2.754504,3.198665,3.111036,2.660251,3.443488,2.809638,3.229985,3.447851
2.756695,3.195007,2.987059,2.660431,3.457692,2.915011,3.123536,3.460868
2.715998,3.174399,2.860088,2.642319,3.4233,2.769098,3.147501,3.425719
2.696477,3.199423,3.117344,2.66454,3.39963,2.7682,3.279529,3.402683
2.74916,3.143775,3.027448,2.614467,3.448313,2.889404,3.428498,3.451784
2.777713,3.200696,3.000506,2.664046,3.477639,2.810375,3.040563,3.479003
2.674576,3.164617,3.053025,2.63249,3.36804,2.756745,3.202403,3.371664
2.779496,3.140442,3.043755,2.600334,3.487813,2.832793,3.103797,3.48826
2.688023,3.208064,2.987927,2.675063,3.373805,2.875217,3.164743,3.373535
2.784291,3.154658,3.02443,2.604403,3.483565,2.866054,3.278308,3.486256
2.694528,3.149796,2.928305,2.610582,3.397925,2.796174,2.824567,3.402619
2.727346,3.18909,3.103797,2.65627,3.424438,2.858623,3.076755,3.425819
2.66923,3.154081,3.068439,2.621816,3.375459,2.795468,3.144237,3.373644
2.769634,3.168063,3.023972,2.629692,3.450726,2.944442,3.133145,3.454127
2.638193,3.194845,2.99464,2.657978,3.323318,2.78535,3.05192,3.323162
2.824692,3.199224,2.803938,2.651276,3.508515,2.90844,3.186249,3.509593
2.723263,3.172762,3.006224,2.64724,3.424563,2.864809,3.044779,3.426892
2.671413,3.118141,3.0317,2.574719,3.366949,2.809556,2.949252,3.367893
2.732605,3.214721,2.99931,2.675682,3.435443,2.822385,3.286488,3.43522
2.798995,3.186203,3.095768,2.648687,3.492155,2.883027,3.182509,3.492933
2.763406,3.21191,3.049159,2.673797,3.463989,2.86895,3.143421,3.467597
2.730072,3.202099,3.080677,2.652366,3.420412,2.866815,3.108159,3.424852
2.677044,3.179172,2.910085,2.643347,3.365204,2.8126,3.369887,3.368538
2.689089,3.210601,3.004335,2.678322,3.366696,2.751135,3.042882,3.369873
2.733412,3.156679,3.086887,2.62425,3.437867,2.898085,3.252755,3.440251
2.796598,3.195478,3.065887,2.653188,3.485701,2.848976,3.14644,3.488975
2.689955,3.19524,2.8998,2.666804,3.391008,2.919736,3.314145,3.39578
2.65908,3.173586,3.098175,2.641725,3.36132,2.797925,3.00171,3.365813
2.768603,3.185991,2.943966,2.654837,3.469249,2.846146,3.175156,3.470485
2.726358,3.163397,2.929067,2.63371,3.406858,2.769982,2.998037,3.408462
2.701518,3.166973,3.076815,2.624,3.429976,2.815503,3.217802,3.431427
2.730475,3.225859,2.952051,2.6965,3.434966,2.899686,3.181918,3.437697
2.73749,3.190051,3.117559,2.66054,3.428793,2.936212,3.073518,3.431211
2.769079,3.172007,2.996066,2.635404,3.455342,2.777473,3.369827,3.461024
2.72256,3.154602,2.999771,2.619483,3.418389,2.910869,3.283014,3.422773
2.708065,3.217001,2.801592,2.686651,3.408284,2.887567,3.211903,3.408664
2.754371,3.193434,2.967442,2.655745,3.453727,2.918556,3.041576,3.458234
2.741788,3.249201,2.945571,2.710112,3.464178,2.845392,3.184221,3.46747
2.669599,3.160072,2.946908,2.621316,3.367573,2.852934,3.215589,3.371555
2.77527,3.176339,3.040201,2.636893,3.472925,2.856101,3.171276,3.474595
2.674171,3.145513,3.024474,2.606021,3.351731,2.872652,3.162917,3.353921
2.724642,3.159991,3.112389,2.625147,3.4171,2.864854,3.170761,3.418964
2.829689,3.177804,2.964444,2.646673,3.528745,2.873433,3.071679,3.529103
2.709777,3.206131,3.059921,2.675534,3.412947,2.843083,3.017908,3.41526
2.703804,3.192729,2.905896,2.667305,3.388931,2.797528,3.299054,3.392117
2.686914,3.157277,2.920361,2.630609,3.38309,2.818933,3.201668,3.386546
2.729864,3.232099,2.878439,2.697793,3.423736,2.844306,3.121508,3.425617
2.728415,3.175353,2.807003,2.642091,3.414262,2.853043,3.132076,3.413942
2.663332,3.164506,3.034361,2.633186,3.383441,2.850551,3.08142,3.383854
2.732063,3.216522,3.070322,2.687114,3.428573,2.928185,2.869377,3.431891
2.754786,3.265753,2.983648,2.727309,3.44088,2.833808,3.109081,3.442061
2.737779,3.195386,2.802958,2.647054,3.439317,2.779082,3.140258,3.441324
2.746476,3.173315,3.019851,2.641132,3.443794,2.933075,3.23045,3.44693
2.739907,3.199607,3.107073,2.65801,3.431394,2.811345,3.120804,3.432904
2.75319,3.219501,2.978043,2.68134,3.442251,2.923347,3.068841,3.445855
2.751128,3.216912,2.978199,2.688344,3.459547,2.87404,3.130293,3.462817
2.738141,3.221674,3.005197,2.688066,3.421612,2.777354,3.053404,3.426422
2.723981,3.205024,2.80857,2.677393,3.403646,2.919954,3.215176,3.406039
2.675073,3.207601,2.954304,2.677524,3.35983,2.788852,3.224648,3.359667
2.691264,3.183025,3.042203,2.63758,3.38586,2.905303,3.133105,3.388537
2.694245,3.201025,2.976385,2.669307,3.396774,2.861194,3.145437,3.406672
2.68651,3.198665,2.88122,2.663183,3.394228,2.851282,3.140566,3.394693
2.694489,3.214869,3.064774,2.680667,3.406907,2.913922,3.077549,3.408829
2.706501,3.211889,3.000623,2.678137,3.398591,2.850529,3.09386,3.403469
2.651409,3.143137,3.020994,2.60588,3.353759,2.793069,3.110209,3.357124
2.761333,3.195688,2.983753,2.661493,3.466105,2.8139,3.089908,3.470555
2.701336,3.224214,2.938923,2.696161,3.405637,2.852377,3.100229,3.409609
2.721621,3.189398,3.102704,2.649569,3.426386,2.892202,3.190578,3.428844
2.675969,3.159059,2.976525,2.624619,3.385071,2.866488,3.164708,3.389219
2.725611,3.190465,2.926066,2.657425,3.414401,2.870819,3.20944,3.421866
2.716942,3.199677,3.010914,2.65567,3.407057,2.760653,3.007102,3.408742
2.710548,3.184742,2.925034,2.661079,3.416962,2.833531,3.140255,3.419416
2.771876,3.172438,2.982876,2.6537,3.471321,2.814479,3.198267,3.475608
2.666923,3.178853,2.927449,2.632622,3.36592,2.859695,3.19097,3.36569
2.746112,3.194945,3.105003,2.656201,3.427449,2.801751,3.129037,3.433393
2.695043,3.171389,2.955118,2.641972,3.389601,2.917118,3.080091,3.392573
2.714148,3.180211,3.09022,2.650882,3.423165,2.81007,3.1874,3.421273
2.716637,3.237173,3.058035,2.699468,3.422086,2.8499,3.173452,3.425346
2.71015,3.124805,3.075727,2.602231,3.411464,2.8733,3.122356,3.415058
2.694778,3.204365,3.095728,2.685293,3.390473,2.778076,2.974277,3.39244
2.791134,3.171312,2.953911,2.643957,3.491098,2.667989,3.074392,3.493723
2.761166,3.181459,3.050007,2.637524,3.44815,2.756833,3.203811,3.452156
2.745218,3.159344,2.942506,2.625422,3.4414,2.81717,3.208722,3.446126
2.723055,3.199438,3.050164,2.652797,3.4236,2.865738,3.033603,3.425459
2.70913,3.195482,2.959774,2.647388,3.393396,2.958121,3.292582,3.398128
2.711975,3.193144,2.97669,2.658984,3.427195,2.759389,3.097464,3.431067
2.72377,3.195424,3.013208,2.668227,3.433184,2.817875,3.274373,3.439183
2.686726,3.185932,2.949867,2.660782,3.382691,2.839412,3.052689,3.385677
2.686577,3.207945,3.019308,2.672965,3.38271,2.803771,2.945653,3.383644
2.707503,3.202415,2.880488,2.668348,3.393904,2.835284,3.271322,3.394387
2.784945,3.214695,2.950212,2.679968,3.498625,2.720349,3.055463,3.498985
2.72031,3.197557,2.997756,2.666827,3.430219,2.824632,3.096896,3.434113
2.747077,3.174341,3.090032,2.631925,3.45135,2.806185,3.017765,3.456995
2.706892,3.183061,3.007036,2.6541,3.393435,2.819969,3.088521,3.398351
2.749682,3.147287,2.848271,2.623234,3.429744,2.923926,3.158782,3.43054
2.762786,3.193708,3.076246,2.661309,3.455728,2.751197,3.161371,3.457316
2.716838,3.229517,2.99269,2.691048,3.418887,2.758257,3.001144,3.420786
2.756816,3.142462,3.001928,2.622184,3.466022,2.795137,3.150563,3.471062
2.749386,3.134288,2.971704,2.597149,3.438622,2.854847,3.041615,3.437642
2.728929,3.216475,3.071679,2.672103,3.409019,2.910853,3.161569,3.412253
2.688205,3.131966,2.964704,2.593499,3.38384,2.920993,3.253612,3.387137
2.747715,3.166964,2.944805,2.626381,3.430371,2.804274,2.896611,3.432631
2.7157,3.14292,3.032701,2.611455,3.418641,2.85017,3.119769,3.417422
2.731089,3.228241,2.953437,2.680874,3.415965,2.9016,3.423821,3.4157
2.664534,3.153515,2.926397,2.618469,3.346955,2.814086,3.155799,3.350945
2.706601,3.227801,3.01906,2.694423,3.405417,2.922313,3.069464,3.406655
2.747902,3.132792,3.169494,2.597632,3.470582,2.886049,3.220926,3.478635
2.683908,3.178261,3.107661,2.628319,3.377023,2.877922,3.25895,3.376484
2.683479,3.151311,2.925795,2.621045,3.384568,2.784252,3.22175,3.384478
2.780277,3.186737,2.897105,2.646978,3.483436,2.836986,3.152637,3.485732
2.742188,3.199244,3.017699,2.67028,3.431687,2.762029,3.282694,3.436645
2.662971,3.143405,2.917807,2.601799,3.379809,2.868894,3.083932,3.37922
2.747592,3.204314,3.015225,2.676464,3.454397,2.856557,3.036554,3.457476
2.745842,3.158016,3.101934,2.617317,3.447341,2.809506,3.306901,3.446676
2.732716,3.145345,3.012832,2.602098,3.427023,2.860967,3.100467,3.431346
2.689425,3.169156,2.925332,2.630316,3.383623,2.877791,3.165309,3.381719
2.698597,3.181764,2.965172,2.645109,3.378452,2.876113,3.12151,3.381142
2.727108,3.200603,2.94023,2.670822,3.411433,2.83222,2.989317,3.413302
2.813599,3.177552,2.951316,2.634492,3.525815,2.744763,3.065414,3.527472
2.653518,3.205364,2.967773,2.661619,3.35619,2.853215,3.295839,3.362067
2.677497,3.207632,2.897907,2.663858,3.361068,2.825919,3.150621,3.360628
2.755111,3.168166,3.053645,2.631154,3.440269,2.798507,3.305568,3.442585
2.7224,3.223216,2.898882,2.679158,3.417715,2.803828,3.169503,3.416779
2.721887,3.151996,3.031595,2.630186,3.416201,2.94902,3.088908,3.421103
2.736781,3.191305,3.040316,2.662324,3.446378,2.927331,3.183449,3.449893
2.736058,3.17113,3.105656,2.635726,3.438519,2.907557,3.241359,3.438955
2.70225,3.164489,3.023722,2.624522,3.404671,2.924828,3.164949,3.407911
2.664651,3.179264,2.993192,2.653351,3.359827,2.93595,3.000812,3.36578
2.738999,3.152472,2.928547,2.618445,3.442017,2.87067,3.195227,3.443072
2.752316,3.150842,2.976491,2.62571,3.447212,2.832213,3.236401,3.451182
2.72794,3.188901,2.950372,2.654124,3.438302,2.963118,3.250531,3.442129
2.749883,3.190212,2.9024,2.648918,3.442314,2.802443,3.057776,3.447289
2.689318,3.19642,2.965847,2.669775,3.370135,2.800194,3.236346,3.3752
2.758902,3.151155,3.014297,2.621299,3.452496,2.921035,3.253618,3.455487
2.681702,3.17813,2.989799,2.642665,3.375643,2.850543,3.055278,3.378416
2.751923,3.203765,2.962359,2.670324,3.437321,2.865253,3.234665,3.439136
2.755431,3.158813,2.954492,2.627315,3.446477,2.955944,3.138948,3.445787
2.73377,3.150525,3.12071,2.615882,3.438372,2.880032,3.297307,3.441773
2.670184,3.157565,2.957399,2.614964,3.365218,2.808801,3.124091,3.37114
2.678848,3.200921,2.933494,2.667298,3.385584,2.900302,3.161614,3.390067
2.732019,3.196898,3.018638,2.65939,3.404181,2.777231,3.188904,3.40447
2.715003,3.204675,2.962528,2.662727,3.396544,2.816506,3.141402,3.397311
2.72516,3.167416,3.058739,2.630076,3.426158,2.742167,3.229301,3.429345
2.653642,3.143837,3.147162,2.61174,3.348246,2.972832,3.162362,3.347044
2.767759,3.186967,3.037576,2.649985,3.449551,2.922156,3.179569,3.449228
2.726549,3.176597,3.029031,2.652635,3.426755,2.757578,3.096081,3.42747
2.716009,3.178019,3.033979,2.631743,3.40472,2.78067,3.136302,3.405598
2.691586,3.209495,2.913259,2.677389,3.389611,2.950895,3.018082,3.39021
2.710283,3.16464,2.992501,2.618336,3.423413,2.789412,3.361255,3.427115
2.720148,3.185594,2.998294,2.650089,3.412404,2.877649,2.988563,3.413166
2.678669,3.162089,2.88843,2.627346,3.389801,2.858799,3.125524,3.394315
2.676945,3.160564,2.859196,2.625889,3.400142,2.816079,3.135617,3.404952
2.702834,3.173005,3.100492,2.645382,3.416058,2.838021,3.161154,3.416776
2.673098,3.221668,3.020658,2.690801,3.366299,2.832267,3.201355,3.369359
2.731661,3.196702,3.028929,2.661634,3.408566,2.855947,3.120564,3.411223
2.742803,3.197641,2.897208,2.651003,3.424414,2.842427,3.268871,3.428092
2.741131,3.190828,3.102465,2.646126,3.453415,2.886244,3.130009,3.456086
2.726856,3.201416,2.95716,2.674844,3.432844,2.800054,3.162508,3.433541
2.724528,3.171686,2.893412,2.637919,3.420777,2.81567,3.259012,3.421692
2.683725,3.190217,3.099851,2.655676,3.367123,2.824555,3.186481,3.36988
2.792143,3.219121,3.018426,2.681319,3.474317,2.932215,3.01846,3.477636
2.698635,3.182258,3.171194,2.634735,3.395282,2.687992,3.008185,3.397443
2.728755,3.177637,2.897472,2.648697,3.421715,2.823037,3.112578,3.423277
2.694809,3.217628,2.890095,2.680771,3.397239,2.762962,3.324235,3.401535
2.762162,3.129612,2.955171,2.597095,3.441505,2.802665,3.177704,3.444985
2.726571,3.186892,2.986323,2.663107,3.406332,2.814209,3.164418,3.411164
2.697864,3.158967,2.992796,2.612792,3.389277,2.860493,3.19648,3.394946
2.681915,3.196722,2.895442,2.649067,3.353854,2.883399,3.042802,3.355129
2.709152,3.181202,2.951957,2.648533,3.421903,2.787273,3.253281,3.423117
2.70123,3.154911,2.841328,2.625313,3.381975,2.879821,3.199512,3.381907
2.809955,3.121452,3.028153,2.596015,3.496456,2.747461,2.964588,3.500646
2.768766,3.146616,3.094836,2.618216,3.450886,2.890952,3.277428,3.45164
2.736861,3.174941,2.945719,2.639419,3.429917,2.815268,3.261909,3.433737
2.711144,3.141725,2.975443,2.596843,3.41328,2.895268,3.30196,3.415785
2.671963,3.183023,2.901577,2.662921,3.355546,2.802583,2.896453,3.357052
2.739315,3.18852,3.045727,2.649026,3.448943,2.760727,3.129173,3.456281
2.653335,3.129047,2.873596,2.593544,3.357466,2.84288,3.216879,3.359902
2.678978,3.189269,2.998476,2.634428,3.384846,2.813181,3.334206,3.385829
2.659731,3.154795,2.908599,2.606549,3.334456,2.766213,3.185808,3.33823
2.757623,3.203765,3.012696,2.65392,3.448608,2.953321,3.207785,3.451459
2.724039,3.204836,2.947145,2.657746,3.424783,2.885193,2.953748,3.425209
2.728082,3.181528,3.062674,2.640853,3.413696,2.862106,3.213649,3.41933
2.70642,3.199065,3.053913,2.654053,3.395795,2.831678,3.207376,3.395794
2.686584,3.149657,3.137017,2.614597,3.394494,2.900052,3.184059,3.405389
2.721358,3.16116,2.98352,2.633383,3.391849,2.871629,3.192199,3.393459
2.673727,3.191422,2.936812,2.670824,3.358948,2.799196,3.143291,3.361247
2.748644,3.164707,3.086971,2.640236,3.438413,2.840207,3.288557,3.441761
2.739945,3.210263,3.088038,2.680017,3.432376,2.869076,3.005239,3.434586
2.678929,3.18834,3.01379,2.655135,3.379968,2.813419,3.089642,3.380423
2.699806,3.172965,2.911217,2.639659,3.390517,2.935254,3.190392,3.391232
2.726324,3.156094,2.963194,2.612854,3.41188,2.86076,3.220029,3.41383
2.769163,3.121523,3.05186,2.586233,3.458901,2.855498,3.238645,3.461444
2.743652,3.194944,2.981817,2.664142,3.44099,2.802902,3.097883,3.444758
2.767536,3.1183,2.933375,2.599228,3.459972,2.968763,3.341968,3.464379
2.720687,3.145363,2.884759,2.608311,3.409479,2.882885,3.183518,3.412754
2.746567,3.20014,3.052888,2.661888,3.43192,2.807908,3.316711,3.433197
2.679265,3.209758,2.87926,2.678776,3.346066,2.821899,3.066715,3.350345
2.799442,3.199741,3.038777,2.676107,3.493602,2.872475,3.144247,3.495325
2.726053,3.212884,2.882286,2.675177,3.418133,2.890745,3.215425,3.421183
2.627488,3.166767,2.911449,2.622513,3.330991,2.87869,3.21911,3.33586
2.796972,3.237156,3.00851,2.703202,3.498106,2.803443,3.112333,3.502806
2.681563,3.202744,2.939049,2.670449,3.358572,2.749655,3.249524,3.36371
2.7015,3.155777,2.987135,2.623485,3.415223,2.881359,3.353592,3.415938
2.720861,3.161263,3.032032,2.637271,3.431555,2.778664,3.250134,3.432105
2.722665,3.154551,2.948461,2.610353,3.418038,2.834351,2.929376,3.41967
2.721058,3.188504,2.966814,2.651387,3.424139,2.754476,3.189588,3.427234
2.720756,3.200791,2.976897,2.653344,3.405157,2.884511,3.085712,3.405914
2.705751,3.154785,2.830519,2.610936,3.393701,2.847159,3.206066,3.395429
2.619013,3.19435,2.934844,2.651615,3.323665,2.824325,3.215716,3.32408
2.769835,3.170795,2.864315,2.64863,3.444695,2.825884,3.265153,3.447608
2.647516,3.176438,3.01635,2.640791,3.339247,2.854759,3.190596,3.339545
2.740426,3.171697,2.995274,2.633966,3.429453,2.826589,3.174659,3.431318
2.721472,3.178919,3.018313,2.635486,3.397901,2.966607,3.047587,3.400277
2.644821,3.184178,2.943026,2.648165,3.339274,2.820683,3.111926,3.341923
2.758044,3.14518,2.88114,2.60247,3.458983,2.893302,3.240501,3.459187
2.728386,3.210009,3.084814,2.670905,3.416152,2.863458,3.203835,3.416538
2.69259,3.189169,2.931536,2.66852,3.408409,2.841405,3.124221,3.408981
2.741028,3.205371,3.026141,2.665136,3.448867,2.83244,3.135687,3.45148
2.710891,3.183207,2.997232,2.648902,3.414135,2.90655,3.255764,3.413955
2.772001,3.17892,2.996815,2.644176,3.478279,2.84549,3.148377,3.48144
2.684645,3.117498,2.94277,2.585019,3.390635,2.828876,3.097904,3.394359
2.687328,3.165987,3.129854,2.630993,3.394367,2.850468,3.134489,3.396286
2.733262,3.202268,2.892546,2.657084,3.42209,2.873675,2.933272,3.422491
2.71116,3.172686,2.98424,2.624866,3.423127,2.897801,3.339939,3.421012
2.713974,3.169559,3.037381,2.640611,3.397634,2.9437,3.266566,3.401524
2.699506,3.14271,2.863646,2.602351,3.393298,2.749022,3.0698,3.394413
2.704485,3.146389,2.95542,2.609577,3.408961,2.766916,3.245672,3.412697
2.762132,3.201888,3.062747,2.658614,3.444732,2.853178,3.226925,3.447711
2.705751,3.176406,2.93525,2.64464,3.397599,2.856908,3.156692,3.39929
2.745587,3.218778,3.091558,2.686738,3.43687,2.901806,3.166216,3.440075
2.766644,3.152228,3.021185,2.629115,3.453629,2.837519,3.210996,3.455854
2.645564,3.19732,3.08988,2.655444,3.34975,2.827684,3.248956,3.352598
2.719026,3.180985,3.017624,2.643791,3.403686,2.840848,3.242769,3.405845
2.736608,3.186086,2.897075,2.650013,3.447334,2.853257,3.37754,3.449892
2.704302,3.210359,2.974737,2.670219,3.402668,2.7633,2.992045,3.405751
2.794146,3.170376,2.922284,2.638104,3.4856,2.885754,3.186375,3.486728
2.750473,3.176533,3.038723,2.645641,3.440659,2.772358,3.115458,3.445393
2.759673,3.228941,2.905176,2.701967,3.439411,2.756737,3.077265,3.442209
2.732697,3.113271,3.061488,2.587828,3.423772,2.794172,3.099484,3.42729
2.666639,3.183813,3.076884,2.641129,3.354931,2.966326,3.17962,3.356876
2.739225,3.181575,2.969462,2.637759,3.442482,2.83178,3.242165,3.443257
2.691576,3.169815,3.044523,2.643223,3.392975,2.826501,3.195696,3.395958
2.724563,3.194125,3.006426,2.646453,3.42657,2.75275,3.174622,3.426411
2.679893,3.202887,2.893158,2.679754,3.368747,2.89597,3.27631,3.371856
2.72016,3.142874,2.98495,2.618173,3.409019,2.730465,3.178611,3.412491
2.709212,3.175619,2.919404,2.637393,3.416482,2.79879,3.19314,3.417181
2.725944,3.155787,3.079909,2.621172,3.405717,2.89215,3.141065,3.407754
2.695767,3.211565,2.940343,2.676082,3.405832,2.83681,3.485731,3.408247
2.703072,3.230258,3.060822,2.70035,3.407382,2.771042,3.070254,3.407361
2.728376,3.153037,3.001429,2.627758,3.429294,2.926226,3.068976,3.432024
2.714139,3.180021,3.036941,2.650562,3.414334,2.899217,3.13631,3.416297
2.656139,3.198112,2.933335,2.662526,3.377484,2.866474,3.161209,3.379664
2.797828,3.187123,3.21149,2.667133,3.495111,2.845841,3.150265,3.498204
2.701659,3.170013,2.939407,2.648241,3.392996,2.838007,3.28192,3.395894
2.779763,3.204076,2.970337,2.667227,3.480895,2.807097,3.149524,3.48126
2.698116,3.147342,2.898057,2.597475,3.385156,2.802584,3.194164,3.389852
2.729646,3.131706,3.075903,2.582043,3.402189,2.816214,3.124209,3.407111
2.742504,3.182741,3.078909,2.653585,3.431039,2.792787,3.065213,3.434609
2.687594,3.130061,2.941884,2.595868,3.387936,2.92012,3.182222,3.391613
2.626834,3.176624,3.082533,2.651958,3.307853,2.910126,3.131596,3.310097
2.64992,3.192077,3.142852,2.658427,3.344089,2.886433,3.326295,3.346371
2.649388,3.176786,3.022403,2.641667,3.366917,2.89483,3.085747,3.371521
2.73051,3.158635,2.967251,2.620152,3.405128,2.941318,3.065154,3.407176
2.748396,3.206892,2.913669,2.676408,3.439051,2.876062,3.175179,3.442739
2.783032,3.129143,3.023496,2.601271,3.468414,2.851635,3.051263,3.470863
2.713583,3.194464,2.932238,2.662601,3.414781,2.910239,3.106511,3.415984
2.762327,3.170072,2.936845,2.637316,3.45439,2.913983,3.337187,3.458911
2.77353,3.182927,3.025565,2.649271,3.45739,2.682308,3.159184,3.458905
2.692012,3.198991,3.039457,2.667145,3.402565,2.881934,3.109648,3.405421
2.708415,3.183371,2.937227,2.646479,3.414677,2.773498,3.422173,3.4177
2.676182,3.126818,3.209445,2.589954,3.367323,2.809027,3.091624,3.368512
2.760338,3.192722,2.997588,2.652613,3.461501,2.858652,3.149279,3.463244
2.706135,3.181284,3.131019,2.647686,3.416854,2.831242,3.147128,3.41722
2.685951,3.19055,2.871712,2.66244,3.384468,2.775689,3.091359,3.385935
2.673215,3.146246,2.945729,2.622056,3.352164,2.797722,3.094091,3.355798
2.676709,3.164168,2.983768,2.622674,3.384845,2.973914,3.167665,3.38722
2.695773,3.153774,3.040144,2.630649,3.380677,2.861079,3.147311,3.383117
2.740506,3.19498,2.992666,2.658009,3.427106,2.838423,3.250586,3.429286
2.734639,3.175122,3.056378,2.635559,3.429035,2.88186,3.112017,3.43237
2.738304,3.141262,3.070608,2.595648,3.432052,2.857367,3.119406,3.432987
2.699769,3.167699,2.861176,2.619869,3.381202,2.870908,3.108973,3.383602
2.717796,3.175617,2.97856,2.644634,3.425347,2.84925,3.1288,3.42903
2.738795,3.216535,3.012719,2.683263,3.429581,2.83811,3.284792,3.435211
2.768706,3.16829,3.035471,2.640249,3.460966,2.893297,3.317584,3.46632
2.73034,3.175157,2.998614,2.63853,3.425813,2.891345,3.23413,3.426369
2.700675,3.199376,3.043823,2.669704,3.38762,2.832558,3.083382,3.390326
2.688847,3.15386,2.926824,2.62662,3.382436,2.823286,3.287219,3.386019
2.716161,3.223335,3.050938,2.686816,3.404948,2.910119,3.072278,3.407171
2.702097,3.159778,2.919405,2.631272,3.386982,2.810148,3.222414,3.387233
2.756516,3.164757,2.91553,2.632,3.452837,2.864471,3.218804,3.45508
2.696195,3.174402,2.963825,2.640618,3.403817,2.87306,3.185119,3.405236
2.639719,3.174423,2.797875,2.642047,3.305068,2.833198,3.112423,3.307134
2.75002,3.252727,2.980578,2.717169,3.435571,2.789033,3.139107,3.439387
2.625621,3.140292,2.939232,2.607758,3.315459,2.770363,3.198123,3.315023
2.705775,3.170664,3.064609,2.634616,3.40146,2.844507,3.125103,3.40439
2.748121,3.205405,2.930168,2.65047,3.438886,2.931807,3.337862,3.442023
2.744729,3.175325,2.960983,2.64149,3.447083,2.817712,3.090329,3.45297
2.704561,3.1669,3.101184,2.619447,3.40701,2.88343,3.139699,3.406724
2.717554,3.187253,3.013175,2.646352,3.412508,2.846138,2.83188,3.41463
2.685063,3.173111,2.971269,2.644004,3.366583,2.833146,3.374753,3.368689
2.719299,3.223418,2.95384,2.692908,3.422126,2.892228,3.070838,3.426735
2.6993,3.126535,2.862525,2.604925,3.404487,2.755376,3.248353,3.408693
2.734768,3.164398,2.937666,2.640937,3.442338,2.832428,3.142627,3.44601
2.700804,3.146479,2.970793,2.61273,3.405566,2.876892,3.093359,3.406148
2.674634,3.174672,2.958949,2.64031,3.376331,2.844409,3.329552,3.375906
2.751008,3.19268,2.990516,2.64685,3.446217,2.871229,3.241741,3.448774
2.688789,3.184966,3.001281,2.655548,3.400074,2.826296,3.270827,3.403879
2.702333,3.200207,3.089377,2.66222,3.392964,2.82507,3.074498,3.397517
2.692715,3.138216,3.058749,2.609722,3.40388,2.811398,3.237514,3.40576
2.755159,3.150212,2.983545,2.623155,3.473023,2.81456,3.059544,3.475867
2.712165,3.16695,2.994353,2.628117,3.416856,2.800156,3.142721,3.41672
2.702672,3.166568,2.926273,2.635045,3.38225,2.952594,3.058441,3.385169
2.669218,3.163242,2.8324,2.622522,3.36249,2.749593,3.231845,3.365391
2.689636,3.174873,3.037458,2.647492,3.396081,2.909151,3.119716,3.399191
2.749433,3.113666,3.018528,2.583615,3.445141,2.945521,3.048584,3.449946
2.654952,3.114015,3.000978,2.58075,3.340729,2.836792,3.246013,3.344553
2.740862,3.190799,2.958125,2.663297,3.412998,2.887959,3.28913,3.416113
2.69364,3.152772,3.057179,2.614264,3.406064,2.935777,3.300092,3.408836
2.721715,3.203115,2.958317,2.662777,3.416481,2.940862,3.036616,3.421311
2.710253,3.162247,3.005101,2.623248,3.397341,2.821662,3.228069,3.398599
2.630553,3.157825,3.003051,2.620784,3.326059,2.823789,3.047363,3.327761
2.74138,3.212314,3.091215,2.68433,3.426559,2.880323,3.344316,3.426692
2.735644,3.206629,2.927164,2.669227,3.438226,2.878122,3.027684,3.439576
2.703727,3.192031,2.948421,2.650346,3.399421,2.793958,3.171932,3.400719
2.760108,3.192282,2.961769,2.654106,3.46257,2.855627,3.121179,3.471129
2.776629,3.179207,3.106207,2.647755,3.470745,2.852264,2.990676,3.469849
2.688433,3.1579,3.032446,2.624351,3.377009,2.659278,2.99391,3.379597
2.689113,3.204257,3.122467,2.668231,3.385687,2.810814,3.265599,3.392465
2.67503,3.208395,3.062897,2.680911,3.370878,2.787703,3.09923,3.375404
2.698256,3.175834,3.064583,2.647979,3.398773,2.829758,2.899542,3.40476
2.717645,3.194401,2.920052,2.658755,3.431945,2.879558,2.915746,3.433816
2.748063,3.213229,3.034253,2.682201,3.435104,2.908108,3.131035,3.439819
2.749059,3.183444,3.005033,2.649362,3.429609,2.850899,3.269087,3.431182
2.723233,3.15644,3.002946,2.630862,3.417807,2.772638,3.206484,3.421226
2.77086,3.182191,2.918294,2.649086,3.457591,2.831471,3.116372,3.461259
2.700738,3.155352,3.078664,2.621795,3.386057,2.950611,3.041255,3.39092
2.655332,3.18605,2.911425,2.657927,3.347665,2.899917,3.046047,3.348196
2.768378,3.169537,3.100058,2.63396,3.458509,2.894111,2.887297,3.460875
